,country,lat,lon,date,year,month,day,institute,platform,cruise_number,instrument,model,manufacturer,max_depth,imeta_applied,id
6402,UNKNOWN,-8.062999725341799,125.49500274658205,20150515,2015,5,15,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011828,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,855.748291015625,0,16942532
6403,LIBERIA,-17.665000915527344,179.88600158691406,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.6124877929688,0,16942529
6404,UNITED STATES,34.34400177001953,-133.00999450683594,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0813598632812,0,16942530
6405,UNITED STATES,-37.73600006103516,-45.66899871826172,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,905.7717895507812,0,16850765
6406,UNITED STATES,-37.78200149536133,-45.49300003051758,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,898.5941772460938,0,16850766
6407,UNKNOWN,60.90299987792969,-0.959999978542328,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5798950195312,0,16942535
6408,LIBERIA,-17.332000732421875,-179.8280029296875,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5519409179688,0,16942533
6409,UNITED STATES,34.15399932861328,-133.50399780273438,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0792236328124,0,16942534
6410,UNITED STATES,-37.82899856567383,-45.3129997253418,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,897.409423828125,0,16850767
6411,UNITED STATES,-37.83599853515625,-45.2859992980957,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,891.421630859375,0,16850768
6412,UNITED STATES,-37.87799835205078,-45.12200164794922,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.841064453125,0,16850769
6413,UNITED STATES,-37.92100143432617,-44.96200180053711,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,907.646240234375,0,16850770
6414,UNITED STATES,-37.96200180053711,-44.79999923706055,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,875.2159423828125,0,16850771
6415,LIBERIA,-16.99799919128418,-179.53700256347656,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5460815429688,0,16942536
6416,UNITED STATES,33.96099853515625,-134.00399780273438,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.1143188476562,0,16942537
6417,UNITED STATES,-38.00500106811523,-44.63800048828125,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,895.6415405273438,0,16850772
6418,UNITED STATES,-38.04899978637695,-44.47200012207031,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,609.9369506835938,0,16850773
6419,UNKNOWN,60.45500183105469,0.3379999995231628,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5823974609375,0,16942539
6420,UNKNOWN,60.38600158691406,0.5230000019073486,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5855102539062,0,16942540
6421,UNKNOWN,-0.6000000238418579,71.61699676513672,20150515,2015,5,15,0,MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),99011827,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,335.68267822265625,0,16942541
6422,UNITED STATES,33.76300048828125,-134.50399780273438,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.1181030273438,0,16942538
6423,UNITED STATES,-38.09000015258789,-44.305999755859375,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,898.58935546875,0,16850774
6424,UNITED STATES,-38.13399887084961,-44.108001708984375,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,891.9935913085938,0,16850775
6425,UNKNOWN,60.29700088500977,0.7630000114440918,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5390625,0,16942544
6426,UNKNOWN,60.22800064086914,0.9459999799728394,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5387573242188,0,16942545
6427,LIBERIA,-16.665000915527347,-179.27699279785156,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5413818359376,0,16942542
6428,UNITED STATES,33.562999725341804,-135.00300598144528,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.108154296875,0,16942543
6429,UNITED STATES,-38.17699813842773,-43.93999862670898,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,887.1976928710938,0,16850776
6430,UNITED STATES,-38.21900177001953,-43.77099990844727,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,883.5980224609375,0,16850777
6431,UNKNOWN,60.1500015258789,1.156000018119812,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.588623046875,0,16942547
6432,UNKNOWN,60.071998596191406,1.3630000352859497,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.5399169921875,0,16942548
6433,LIBERIA,-16.330999374389652,-179.05999755859375,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5419921875,0,16942546
6434,UNITED STATES,-38.25699996948242,-43.61199951171875,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,904.572998046875,0,16850778
6435,UNITED STATES,-38.30199813842773,-43.42599868774414,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,897.9857177734375,0,16850779
6436,UNKNOWN,59.99399948120117,1.5700000524520874,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,888.578125,0,16942550
6437,UNITED STATES,33.36100006103516,-135.50300598144528,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0706176757812,0,16942549
6438,UNITED STATES,-38.34600067138672,-43.25500106811523,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,912.3887939453124,0,16850780
6439,UNITED STATES,-38.38899993896485,-43.08700180053711,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,905.2446899414062,0,16850781
6440,UNITED STATES,25.763999938964844,-79.9739990234375,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,322.7040710449219,0,16850782
6441,UNITED STATES,25.79700088500977,-79.87100219726562,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,303.59869384765625,0,16850783
6442,UNITED STATES,25.816999435424805,-79.77400207519531,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,830.6983032226562,0,16850784
6443,UNKNOWN,-8.312999725341799,127.38500213623048,20150515,2015,5,15,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011828,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,689.87744140625,0,16942553
6444,UNKNOWN,-1.5,72.4000015258789,20150515,2015,5,15,0,MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),99011827,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,856.7356567382812,0,16942554
6445,LIBERIA,-15.998000144958494,-178.8719940185547,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5164184570312,0,16942551
6446,UNITED STATES,33.15399932861328,-136.00300598144528,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0576171875,0,16942552
6447,UNITED STATES,-38.43199920654297,-42.928001403808594,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,887.8461303710938,0,16850785
6448,UNITED STATES,-38.47200012207031,-42.77099990844727,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,889.6425170898438,0,16850786
6449,UNITED STATES,25.82500076293945,-79.65399932861328,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,753.2675170898438,0,16850787
6450,UNITED STATES,25.90699958801269,-79.53700256347656,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,770.26904296875,0,16850788
6451,LIBERIA,-15.663999557495115,-178.67999267578125,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.5249633789062,0,16942555
6452,UNITED STATES,32.94499969482422,-136.50300598144528,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.051025390625,0,16942556
6453,UNITED STATES,-38.512001037597656,-42.617000579833984,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,895.6681518554688,0,16850789
6454,UNITED STATES,-38.54999923706055,-42.4640007019043,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,897.4637451171875,0,16850790
6455,UNITED STATES,25.96999931335449,-79.46399688720703,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,681.2404174804688,0,16850791
6456,UNITED STATES,26.03400039672852,-79.39099884033203,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,590.0421752929688,0,16850792
6457,UNITED STATES,26.09900093078613,-79.32099914550781,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,511.6274719238281,0,16850793
6458,UNITED STATES,26.16600036621093,-79.2509994506836,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,429.39556884765625,0,16850794
6459,UNITED STATES,26.23500061035156,-79.10700225830078,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,377.4993591308594,0,16850795
6460,CANADA,48.49800109863281,-49.5260009765625,20150515,2015,5,15,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019813,XBT: T7 (SIPPICAN),T7,SIPPICAN,426.28564453125,0,16942557
6461,UNKNOWN,-1.9670000076293943,72.80000305175781,20150515,2015,5,15,0,MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),99011827,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,191.5487365722656,0,16942558
6462,UNITED STATES,-38.5880012512207,-42.30400085449219,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,892.624755859375,0,16850796
6463,UNITED STATES,26.22500038146973,-79.0270004272461,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,381.3198852539063,0,16850797
6464,CANADA,48.499000549316406,-49.89799880981445,20150515,2015,5,15,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019813,XBT: T6 (SIPPICAN),T6,SIPPICAN,252.90077209472656,0,16942561
6465,LIBERIA,-15.331000328063965,-178.49000549316406,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4934692382812,0,16942559
6466,UNITED STATES,32.73300170898437,-137.00399780273438,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0349731445312,0,16942560
6467,UNITED STATES,-38.63000106811523,-42.13999938964844,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.26025390625,0,16850798
6468,UNITED STATES,-38.67399978637695,-41.97499847412109,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,912.4694213867188,0,16850799
6469,UNITED STATES,26.20000076293945,-78.9260025024414,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,396.53216552734375,0,16850800
6470,UNITED STATES,26.173999786376957,-78.822998046875,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,435.69287109375,0,16850801
6471,UNITED STATES,26.14200019836425,-78.72200012207031,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,525.3829956054689,0,16850802
6472,UNKNOWN,-2.299999952316284,73.18299865722656,20150515,2015,5,15,0,MANILA EXPRESS (Cont.ship;call sign VRCX7;built 2007;IMO9301859),99011827,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,487.4887390136719,0,16942564
6473,UNKNOWN,-8.467000007629395,128.47700500488278,20150515,2015,5,15,0,OOCL HOUSTON (Container Ship;call sign VRDE7;built 2007;IMO9355757),99011828,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,898.2039184570312,0,16942565
6474,LIBERIA,-14.998000144958494,-178.3000030517578,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4832763671876,0,16942562
6475,UNITED STATES,32.516998291015625,-137.50399780273438,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0394897460938,0,16942563
6476,UNITED STATES,-38.71699905395508,-41.8120002746582,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,895.664794921875,0,16850803
6477,UNITED STATES,-38.757999420166016,-41.64599990844727,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,893.248046875,0,16850804
6478,UNITED STATES,26.11899948120117,-78.61900329589844,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,606.7490234375,0,16850805
6479,UNITED STATES,26.09900093078613,-78.51799774169922,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,492.2054748535156,0,16850806
6480,UNITED STATES,26.09700012207031,-78.50700378417969,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,766.6067504882812,0,16850807
6481,UNITED STATES,26.07999992370605,-78.41500091552734,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,731.9244384765625,0,16850808
6482,UNKNOWN,59.00500106811523,4.160999774932861,20150515,2015,5,15,0,NORRONA (Call sign OZ2040; built 04.2003; IMO9227390;Faeroe Islands),99011829,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,886.5924072265625,0,16942567
6483,UNITED STATES,32.299999237060554,-138.00399780273438,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.0408935546876,0,16942566
6484,UNITED STATES,-38.79700088500977,-41.479000091552734,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,892.0360717773438,0,16850809
6485,UNITED STATES,-38.8390007019043,-41.31499862670898,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.238525390625,0,16850810
6486,UNITED STATES,26.062000274658203,-78.30899810791016,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,875.742431640625,0,16850811
6487,UNITED STATES,26.04199981689453,-78.21199798583984,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,869.1512451171875,0,16850812
6488,LIBERIA,-14.664999961853027,-178.11500549316406,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4988403320312,0,16942568
6489,UNITED STATES,-38.88000106811523,-41.152000427246094,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,890.234375,0,16850813
6490,UNITED STATES,25.9950008392334,-78.06199645996094,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,852.946533203125,0,16850814
6491,UNITED STATES,25.95000076293945,-77.91100311279297,20150515,2015,5,15,0,CMA CGM RACINE (Cont.s.;call sign 9HA2362;built 2010;IMO9406647),US036819,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,881.7233276367188,0,16850815
6492,CANADA,48.5,-50.72000122070313,20150515,2015,5,15,0,TELEOST (CGGS;R/V;c.s.CGCB;b.1988;ex.Atlantic Champion 1995;IMO8714346),CA019813,XBT: T10 (SIPPICAN),T10,SIPPICAN,190.825912475586,0,16942571
6493,LIBERIA,-14.331000328063965,-177.91900634765625,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,E. R. WILHELMSHAVEN (Call sign ELZY3),LR000317,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,985.4861450195312,0,16942569
6494,UNITED STATES,32.077999114990234,-138.50300598144528,20150515,2015,5,15,SCRIPPS INSTITUTION OF OCEANOGRAPHY; LA JOLLA; CA,HORIZON ENTERPRISE (Cont.s.;c.s.KRGB;b.1980;comm-d 05.2003;IMO7617905),US036944,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,986.01806640625,0,16942570
6495,UNITED STATES,-38.92100143432617,-40.98699951171875,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,891.4215087890625,0,16850816
6496,UNITED STATES,-38.9630012512207,-40.8129997253418,20150515,2015,5,15,0,PRIME ACE (Vehicles Carrier;call sign 3FAT9;built 2014;IMO9610444),US036818,XBT: DEEP BLUE (SIPPICAN),DEEP BLUE,SIPPICAN,896.8102416992188,0,16850817
